congress,chamber,icpsr,state_icpsr,district_code,state_abbrev,party_code,occupancy,last_means,bioname,bioguide_id,born,died,nominate_dim1,nominate_dim2,nominate_log_likelihood,nominate_geo_mean_probability,nominate_number_of_votes,nominate_number_of_errors,conditional,nokken_poole_dim1,nokken_poole_dim2,first_middle_name,last_name,fullname
116,House,21554,40,8.0,VA,100,,,"BEYER, Donald Sternoff Jr.",B001292,1950,,-0.385,-0.095,-18.43716,0.97702,793.0,6.0,,-0.345,-0.198,Donald Sternoff Jr.,Beyer,Don Beyer
116,House,21736,40,4.0,VA,100,,,"MCEACHIN, Aston Donald",M001200,1961,2022.0,-0.381,-0.017,-38.3904,0.94487,677.0,15.0,,-0.301,-0.033,Aston Donald,Mceachin,Donald McEachin
116,House,21908,40,6.0,VA,200,,,"CLINE, Benjamin",C001118,1972,,0.72,-0.202,-124.58126,0.8576,811.0,53.0,,0.703,-0.184,Benjamin,Cline,Ben Cline
116,House,21941,40,2.0,VA,100,,,"LURIA, Elaine",L000591,1975,,-0.206,0.426,-111.21009,0.87052,802.0,54.0,,-0.177,0.381,Elaine,Luria,Elaine Luria
116,House,21957,40,5.0,VA,200,,,"RIGGLEMAN, Denver",R000611,1970,,0.476,-0.018,-124.62104,0.84949,764.0,40.0,,0.478,-0.026,Denver,Riggleman,Denver Riggleman
116,House,21966,40,7.0,VA,100,,,"SPANBERGER, Abigail",S001209,1979,,-0.188,0.338,-115.01338,0.86748,809.0,50.0,,-0.165,0.429,Abigail,Spanberger,Abigail Spanberger
116,House,21983,40,10.0,VA,100,,,"WEXTON, Jennifer",W000825,1968,,-0.369,0.313,-29.76446,0.96388,809.0,17.0,,-0.413,0.493,Jennifer,Wexton,Jennifer Wexton
116,House,39307,40,3.0,VA,100,,,"SCOTT, Robert C.",S000185,1947,,-0.45,0.012,-38.99391,0.953,810.0,14.0,,-0.38,0.125,Robert C.,Scott,Bobby Scott
116,House,20145,73,2.0,WA,100,,,"LARSEN, Richard Ray (Rick)",L000560,1965,,-0.365,0.178,-39.12233,0.95262,806.0,10.0,,-0.374,0.122,Richard Ray (Rick),Larsen,Rick Larsen
116,House,20535,73,5.0,WA,200,,,"McMORRIS RODGERS, Cathy",M001159,1969,,0.432,0.11,-124.73928,0.85359,788.0,56.0,,0.409,-0.016,Cathy,Mcmorris rodgers,Cathy McMorris Rodgers
116,House,21187,73,3.0,WA,200,,,"HERRERA BEUTLER, Jaime",H001056,1978,,0.336,-0.129,-131.37222,0.81417,639.0,63.0,,0.285,-0.059,Jaime,Herrera beutler,Jaime Herrera Beutler
116,House,21368,73,6.0,WA,100,,,"KILMER, Derek",K000381,1974,,-0.312,-0.009,-31.68964,0.96159,809.0,16.0,,-0.415,0.37,Derek,Kilmer,Derek Kilmer
116,House,21369,73,10.0,WA,100,,,"HECK, Denny",H001064,1952,,-0.312,-0.128,-19.30426,0.9761,798.0,6.0,,-0.312,-0.199,Denny,Heck,Denny Heck
116,House,21556,73,4.0,WA,200,,,"NEWHOUSE, Daniel Milton",N000189,1955,,0.316,0.347,-101.4844,0.87916,788.0,43.0,,0.331,0.282,Daniel Milton,Newhouse,Dan Newhouse
116,House,21726,73,7.0,WA,100,,,"JAYAPAL, Pramila",J000298,1965,,-0.646,-0.466,-38.33203,0.95344,804.0,13.0,,-0.504,-0.824,Pramila,Jayapal,Pramila Jayapal
116,House,21962,73,8.0,WA,100,,,"SCHRIER, Kim",S001216,1968,,-0.288,0.449,-40.95573,0.95063,809.0,15.0,,-0.348,0.448,Kim,Schrier,Kim Schrier
116,House,29768,73,9.0,WA,100,,,"SMITH, Adam",S000510,1965,,-0.288,-0.165,-17.78136,0.97791,796.0,7.0,,-0.359,-0.216,Adam,Smith,Adam Smith
116,House,31101,73,1.0,WA,100,,,"DelBENE, Suzan K.",D000617,1962,,-0.292,-0.19,-19.37145,0.97631,808.0,2.0,,-0.353,-0.178,Suzan K.,Delbene,Suzan DelBene
116,House,21188,56,1.0,WV,200,,,"McKINLEY, David",M001180,1947,,0.3,0.178,-138.81922,0.84268,811.0,57.0,,0.321,0.322,David,Mckinley,David McKinley
116,House,21557,56,2.0,WV,200,,,"MOONEY, Alex X.",M001195,1971,,0.564,-0.222,-165.3477,0.81474,807.0,66.0,,0.581,-0.283,Alex X.,Mooney,Alex Mooney
116,House,21946,56,3.0,WV,200,,,"MILLER, Carol",M001205,1950,,0.517,0.108,-89.91537,0.89369,800.0,36.0,,0.469,0.299,Carol,Miller,Carol Miller
116,House,14657,25,5.0,WI,200,,,"SENSENBRENNER, Frank James, Jr.",S000244,1943,,0.638,-0.579,-165.27996,0.78478,682.0,83.0,,0.573,-0.267,Frank James,Sensenbrenner,Jim Sensenbrenner
116,House,20537,25,4.0,WI,100,,,"MOORE, Gwendolynne S. (Gwen)",M001160,1951,,-0.526,-0.258,-32.80298,0.95978,799.0,15.0,,-0.433,-0.4,Gwendolynne S. (Gwen),Moore,Gwen Moore
116,House,21189,25,7.0,WI,200,,,"DUFFY, Sean",D000614,1971,,0.511,-0.109,-100.93909,0.79459,439.0,46.0,,0.515,0.012,Sean,Duffy,Sean Duffy
116,House,21370,25,2.0,WI,100,,,"POCAN, Mark",P000607,1964,,-0.531,-0.561,-32.65936,0.9599,798.0,12.0,,-0.472,-0.882,Mark,Pocan,Mark Pocan
116,House,21559,25,6.0,WI,200,,,"GROTHMAN, Glenn",G000576,1955,,0.599,-0.225,-162.12146,0.81341,785.0,79.0,,0.606,-0.3,Glenn,Grothman,Glenn Grothman
116,House,21720,25,8.0,WI,200,,,"GALLAGHER, Michael",G000579,1984,,0.438,0.004,-165.52238,0.80858,779.0,73.0,,0.411,-0.078,Michael,Gallagher,Mike Gallagher
116,House,21970,25,1.0,WI,200,,,"STEIL, Bryan",S001213,1981,,0.414,0.068,-139.17779,0.8405,801.0,63.0,,0.421,-0.061,Bryan,Steil,Bryan Steil
116,House,21989,25,7.0,WI,200,,,"TIFFANY, Thomas P.",T000165,1957,,0.643,-0.232,-17.99515,0.85278,113.0,8.0,,0.59,-0.238,Thomas P.,Tiffany,Tom Tiffany
116,House,29769,25,3.0,WI,100,,,"KIND, Ron",K000188,1963,,-0.26,-0.08,-67.15408,0.91781,783.0,24.0,,-0.261,0.178,Ron,Kind,Ron Kind
116,House,21710,68,1.0,WY,200,,,"CHENEY, Liz",C001109,1966,,0.405,0.82,-138.67371,0.83577,773.0,58.0,,0.519,0.467,Liz,Cheney,Liz Cheney
116,Senate,41705,41,0.0,AL,100,,,"JONES, Gordon Douglas (Doug)",J000300,1954,,-0.088,0.187,-80.32594,0.88065,632.0,33.0,,-0.081,0.234,Gordon Douglas (Doug),Jones,Doug Jones
116,Senate,94659,41,0.0,AL,200,,,"SHELBY, Richard C.",S000320,1934,,0.446,0.57,-45.74049,0.93334,663.0,27.0,,0.437,0.219,Richard C.,Shelby,Richard Shelby
116,Senate,40300,81,0.0,AK,200,,,"MURKOWSKI, Lisa",M001153,1957,,0.21,-0.316,-47.85393,0.92606,623.0,12.0,,0.283,-0.424,Lisa,Murkowski,Lisa Murkowski
116,Senate,41500,81,0.0,AK,200,,,"SULLIVAN, Daniel Scott",S001198,1964,,0.484,0.107,-53.84036,0.92039,649.0,23.0,,0.51,-0.04,Daniel Scott,Sullivan,Dan Sullivan
116,Senate,21300,61,0.0,AZ,100,,,"SINEMA, Kyrsten",S001191,1976,,-0.105,0.076,-86.25793,0.86773,608.0,27.0,,-0.065,0.217,Kyrsten,Sinema,Kyrsten Sinema
116,Senate,21501,61,0.0,AZ,200,,,"McSALLY, Martha",M001197,1966,,0.345,0.027,-35.62669,0.94281,605.0,13.0,,0.338,0.209,Martha,Mcsally,Martha McSally
116,Senate,41905,61,0.0,AZ,100,,,"KELLY, Mark Edward",K000377,1964,,-0.212,0.263,-14.29129,0.72267,44.0,5.0,,-0.064,0.499,Mark Edward,Kelly,Mark Kelly
116,Senate,20101,42,0.0,AR,200,,,"BOOZMAN, John",B001236,1950,,0.426,0.335,-31.13912,0.95445,668.0,16.0,,0.354,0.245,John,Boozman,John Boozman
116,Senate,21301,42,0.0,AR,200,,,"COTTON, Tom",C001095,1977,,0.593,0.149,-77.70772,0.88924,662.0,33.0,,0.471,-0.083,Tom,Cotton,Tom Cotton
116,Senate,41701,71,0.0,CA,100,,,"HARRIS, Kamala Devi",H001075,1964,,-0.709,-0.105,-29.10452,0.90983,308.0,12.0,,-0.729,-0.137,Kamala Devi,Harris,Kamala Harris
116,Senate,49300,71,0.0,CA,100,,,"FEINSTEIN, Dianne",F000062,1933,2023.0,-0.268,-0.184,-78.11306,0.88838,660.0,24.0,,-0.263,-0.057,Dianne,Feinstein,Dianne Feinstein
116,Senate,21112,62,0.0,CO,200,,,"GARDNER, Cory",G000562,1974,,0.444,-0.029,-48.59692,0.92807,651.0,21.0,,0.355,-0.009,Cory,Gardner,Cory Gardner
116,Senate,40910,62,0.0,CO,100,,,"BENNET, Michael F.",B001267,1964,,-0.231,-0.163,-109.01423,0.82108,553.0,49.0,,-0.3,-0.144,Michael F.,Bennet,Michael Bennet
116,Senate,20707,1,0.0,CT,100,,,"MURPHY, Christopher",M001169,1973,,-0.272,-0.206,-159.01395,0.78704,664.0,70.0,,-0.165,-0.323,Christopher,Murphy,Chris Murphy
116,Senate,41101,1,0.0,CT,100,,,"BLUMENTHAL, Richard",B001277,1946,,-0.436,-0.163,-109.62472,0.84739,662.0,46.0,,-0.456,-0.173,Richard,Blumenthal,Richard Blumenthal
116,Senate,15015,11,0.0,DE,100,,,"CARPER, Thomas Richard",C000174,1947,,-0.179,-0.226,-105.52885,0.85306,664.0,29.0,,-0.19,-0.211,Thomas Richard,Carper,Tom Carper
116,Senate,40916,11,0.0,DE,100,,,"COONS, Christopher A.",C001088,1963,,-0.232,-0.211,-76.3664,0.88834,645.0,28.0,,-0.21,-0.237,Christopher A.,Coons,Chris Coons
116,Senate,41102,43,0.0,FL,200,,,"RUBIO, Marco",R000595,1971,,0.611,-0.168,-51.63706,0.92202,636.0,26.0,,0.517,-0.102,Marco,Rubio,Marco Rubio
116,Senate,41903,43,0.0,FL,200,,,"SCOTT, Richard Lynn (Rick)",S001217,1952,,0.684,0.171,-74.19115,0.89086,642.0,33.0,,0.547,0.065,Richard Lynn (Rick),Scott,Rick Scott
116,Senate,29909,44,0.0,GA,200,,,"ISAKSON, Johnny",I000055,1944,2021.0,0.402,-0.011,-10.54373,0.96184,271.0,2.0,,0.336,0.153,Johnny,Isakson,Johnny Isakson
116,Senate,41501,44,0.0,GA,200,,,"PERDUE, David Alfred, Jr.",P000612,1949,,0.562,-0.075,-38.26812,0.93689,587.0,19.0,,0.474,0.156,David Alfred,Perdue,David Perdue
116,Senate,41904,44,0.0,GA,200,,,"LOEFFLER, Kelly",L000594,1970,,0.555,-0.203,-18.40266,0.9218,226.0,7.0,,0.556,-0.201,Kelly,Loeffler,Kelly Loeffler
116,Senate,20713,82,0.0,HI,100,,,"HIRONO, Mazie",H001042,1947,,-0.513,-0.083,-88.38165,0.87287,650.0,44.0,,-0.575,-0.002,Mazie,Hirono,Mazie Hirono
116,Senate,41112,82,0.0,HI,100,,,"SCHATZ, Brian Emanuel",S001194,1972,,-0.443,-0.103,-98.46347,0.85615,634.0,42.0,,-0.466,-0.111,Brian Emanuel,Schatz,Brian Schatz
116,Senate,29345,63,0.0,ID,200,,,"CRAPO, Michael Dean",C000880,1951,,0.504,0.294,-33.17385,0.95127,664.0,16.0,,0.492,0.65,Michael Dean,Crapo,Mike Crapo
116,Senate,40902,63,0.0,ID,200,,,"RISCH, James",R000584,1943,,0.552,0.402,-27.76871,0.95818,650.0,11.0,,0.573,0.636,James,Risch,Jim Risch
116,Senate,15021,21,0.0,IL,100,,,"DURBIN, Richard Joseph",D000563,1944,,-0.348,-0.304,-134.62351,0.81472,657.0,71.0,,-0.287,-0.12,Richard Joseph,Durbin,Dick Durbin
116,Senate,21325,21,0.0,IL,100,,,"DUCKWORTH, Tammy",D000622,1968,,-0.336,0.091,-96.36152,0.86143,646.0,37.0,,-0.376,0.208,Tammy,Duckworth,Tammy Duckworth
116,Senate,21133,22,0.0,IN,200,,,"YOUNG, Todd",Y000064,1972,,0.445,-0.047,-67.41229,0.9022,655.0,31.0,,0.46,-0.329,Todd,Young,Todd Young
116,Senate,41900,22,0.0,IN,200,,,"BRAUN, Michael",B001310,1954,,0.8,0.6,-61.55663,0.91133,663.0,29.0,,0.837,0.335,Michael,Braun,Mike Braun
116,Senate,14226,31,0.0,IA,200,,,"GRASSLEY, Charles Ernest",G000386,1933,,0.358,-0.041,-58.62963,0.91475,658.0,21.0,,0.491,0.026,Charles Ernest,Grassley,Chuck Grassley
116,Senate,41502,31,0.0,IA,200,,,"ERNST, Joni",E000295,1970,,0.531,-0.021,-57.80666,0.91565,656.0,23.0,,0.544,-0.139,Joni,Ernst,Joni Ernst
116,Senate,14852,32,0.0,KS,200,,,"ROBERTS, Charles Patrick (Pat)",R000307,1936,,0.413,-0.09,-23.41567,0.96396,638.0,2.0,,0.339,0.203,Charles Patrick (Pat),Roberts,Pat Roberts
116,Senate,29722,32,0.0,KS,200,,,"MORAN, Jerry",M000934,1954,,0.416,0.212,-85.51152,0.86779,603.0,35.0,,0.452,-0.276,Jerry,Moran,Jerry Moran
116,Senate,14921,51,0.0,KY,200,,,"McCONNELL, Addison Mitchell (Mitch)",M000355,1942,,0.404,0.02,-63.71061,0.90903,668.0,16.0,,0.297,0.201,Addison Mitchell (Mitch),Mcconnell,Mitch McConnell
116,Senate,41104,51,0.0,KY,200,,,"PAUL, Rand",P000603,1963,,0.891,-0.454,-175.88873,0.74844,607.0,91.0,,0.879,-0.477,Rand,Paul,Rand Paul
116,Senate,20919,45,0.0,LA,200,,,"CASSIDY, Bill",C001075,1957,,0.467,-0.065,-48.39971,0.92594,629.0,24.0,,0.504,-0.06,Bill,Cassidy,Bill Cassidy
116,Senate,41703,45,0.0,LA,200,,,"KENNEDY, John Neely",K000393,1951,,0.549,-0.108,-82.66626,0.88143,655.0,44.0,,0.681,-0.043,John Neely,Kennedy,John Kennedy
116,Senate,41300,2,0.0,ME,328,,,"KING, Angus Stanley, Jr.",K000383,1944,,-0.162,-0.2,-83.63099,0.88232,668.0,33.0,,-0.167,-0.201,Angus Stanley,King,Angus King
116,Senate,49703,2,0.0,ME,200,,,"COLLINS, Susan Margaret",C001035,1952,,0.118,-0.53,-59.72462,0.91447,668.0,17.0,,0.139,-0.404,Susan Margaret,Collins,Susan Collins
116,Senate,15408,52,0.0,MD,100,,,"CARDIN, Benjamin Louis",C000141,1943,,-0.32,-0.227,-109.18145,0.84646,655.0,38.0,,-0.277,-0.113,Benjamin Louis,Cardin,Ben Cardin
116,Senate,20330,52,0.0,MD,100,,,"VAN HOLLEN, Christopher",V000128,1959,,-0.392,-0.208,-104.86962,0.85451,667.0,39.0,,-0.38,-0.333,Christopher,Van hollen,Chris Van Hollen
116,Senate,14435,3,0.0,MA,100,,,"MARKEY, Edward John",M000133,1946,,-0.515,-0.465,-67.07687,0.89373,597.0,22.0,,-0.625,-0.759,Edward John,Markey,Ed Markey
116,Senate,41301,3,0.0,MA,100,,,"WARREN, Elizabeth",W000817,1949,,-0.749,-0.342,-14.42618,0.96608,418.0,3.0,,-0.792,-0.434,Elizabeth,Warren,Elizabeth Warren
116,Senate,20923,23,0.0,MI,100,,,"PETERS, Gary C.",P000595,1958,,-0.246,-0.184,-106.00573,0.85306,667.0,46.0,,-0.296,-0.027,Gary C.,Peters,Gary Peters
116,Senate,29732,23,0.0,MI,100,,,"STABENOW, Deborah Ann",S000770,1950,,-0.343,-0.017,-115.19916,0.83456,637.0,58.0,,-0.397,-0.108,Deborah Ann,Stabenow,Debbie Stabenow
116,Senate,40700,33,0.0,MN,100,,,"KLOBUCHAR, Amy",K000367,1960,,-0.283,-0.357,-141.65746,0.74716,486.0,74.0,,-0.476,-0.367,Amy,Klobuchar,Amy Klobuchar
116,Senate,41706,33,0.0,MN,100,,,"SMITH, Tina",S001203,1958,,-0.396,-0.073,-81.55957,0.88409,662.0,36.0,,-0.413,-0.032,Tina,Smith,Tina Smith
116,Senate,29534,46,0.0,MS,200,,,"WICKER, Roger F.",W000437,1951,,0.376,0.346,-28.0245,0.95885,667.0,8.0,,0.364,0.196,Roger F.,Wicker,Roger Wicker
116,Senate,41707,46,0.0,MS,200,,,"HYDE-SMITH, Cindy",H001079,1959,,0.451,0.339,-25.45746,0.96194,656.0,10.0,,0.363,0.38,Cindy,Hyde-smith,Cindy Hyde-Smith
116,Senate,29735,34,0.0,MO,200,,,"BLUNT, Roy",B000575,1950,,0.398,0.18,-26.60674,0.96013,654.0,6.0,,0.341,0.156,Roy,Blunt,Roy Blunt
116,Senate,41901,34,0.0,MO,200,,,"HAWLEY, Joshua David",H001089,1979,,0.781,-0.223,-101.56034,0.85817,664.0,37.0,,0.618,-0.383,Joshua David,Hawley,Josh Hawley
116,Senate,21338,64,0.0,MT,200,,,"DAINES, Steve",D000618,1962,,0.588,-0.031,-65.45041,0.90518,657.0,27.0,,0.58,-0.214,Steve,Daines,Steve Daines
116,Senate,40702,64,0.0,MT,100,,,"TESTER, Jon",T000464,1956,,-0.214,0.169,-88.21265,0.87236,646.0,34.0,,-0.237,0.158,Jon,Tester,Jon Tester
116,Senate,41302,35,0.0,NE,200,,,"FISCHER, Debra (Deb)",F000463,1951,,0.465,0.306,-25.37092,0.96131,643.0,8.0,,0.48,0.486,Debra (Deb),Fischer,Deb Fischer
116,Senate,41503,35,0.0,NE,200,,,"SASSE, Benjamin Eric",S001197,1972,,0.669,-0.25,-41.30191,0.93788,644.0,15.0,,0.717,-0.012,Benjamin Eric,Sasse,Ben Sasse
116,Senate,21743,65,0.0,NV,100,,,"ROSEN, Jacklyn Sheryl",R000608,1957,,-0.288,0.321,-66.91322,0.90414,664.0,22.0,,-0.321,0.339,Jacklyn Sheryl,Rosen,Jacky Rosen
116,Senate,41700,65,0.0,NV,100,,,"CORTEZ MASTO, Catherine Marie",C001113,1964,,-0.36,0.321,-63.12855,0.90931,664.0,24.0,,-0.354,0.337,Catherine Marie,Cortez masto,Catherine Cortez Masto
116,Senate,40906,4,0.0,NH,100,,,"SHAHEEN, Jeanne",S001181,1947,,-0.238,-0.135,-83.18138,0.88175,661.0,35.0,,-0.216,-0.036,Jeanne,Shaheen,Jeanne Shaheen
116,Senate,41702,4,0.0,NH,100,,,"HASSAN, Margaret (Maggie)",H001076,1958,,-0.234,0.022,-77.34423,0.89067,668.0,29.0,,-0.214,0.006,Margaret (Maggie),Hassan,Maggie Hassan
116,Senate,29373,12,0.0,NJ,100,,,"MENENDEZ, Robert",M000639,1954,,-0.366,-0.12,-122.84194,0.8311,664.0,52.0,,-0.382,-0.125,Robert,Menendez,Bob Menendez
116,Senate,41308,12,0.0,NJ,100,,,"BOOKER, Cory Anthony",B001288,1969,,-0.58,-0.278,-52.1121,0.87982,407.0,26.0,,-0.551,-0.382,Cory Anthony,Booker,Cory Booker
116,Senate,20930,66,0.0,NM,100,,,"HEINRICH, Martin",H001046,1971,,-0.33,-0.028,-119.58546,0.83029,643.0,54.0,,-0.393,-0.015,Martin,Heinrich,Martin Heinrich
116,Senate,29924,66,0.0,NM,100,,,"UDALL, Thomas (Tom)",U000039,1948,,-0.453,0.161,-82.54995,0.88176,656.0,36.0,,-0.435,0.04,Thomas (Tom),Udall,Tom Udall
116,Senate,14858,13,0.0,NY,100,,,"SCHUMER, Charles Ellis (Chuck)",S000148,1950,,-0.355,-0.418,-105.55384,0.85384,668.0,39.0,,-0.416,-0.387,Charles Ellis (Chuck),Schumer,Chuck Schumer
116,Senate,20735,13,0.0,NY,100,,,"GILLIBRAND, Kirsten",G000555,1966,,-0.469,-0.403,-94.37965,0.84641,566.0,51.0,,-0.654,-0.349,Kirsten,Gillibrand,Kirsten Gillibrand
116,Senate,29548,47,0.0,NC,200,,,"BURR, Richard M.",B001135,1955,,0.435,-0.07,-25.13575,0.95773,582.0,5.0,,0.342,0.189,Richard M.,Burr,Richard Burr
116,Senate,41504,47,0.0,NC,200,,,"TILLIS, Thomas Roland (Thom)",T000476,1960,,0.395,-0.102,-44.8975,0.93153,633.0,14.0,,0.426,0.202,Thomas Roland (Thom),Tillis,Thom Tillis
116,Senate,21350,36,0.0,ND,200,,,"CRAMER, Kevin",C001096,1961,,0.4,0.383,-24.09224,0.96367,651.0,9.0,,0.373,0.247,Kevin,Cramer,Kevin Cramer
116,Senate,41107,36,0.0,ND,200,,,"HOEVEN, John",H001061,1957,,0.395,0.453,-26.93285,0.95984,657.0,14.0,,0.371,0.274,John,Hoeven,John Hoeven
116,Senate,29386,24,0.0,OH,200,,,"PORTMAN, Robert Jones (Rob)",P000449,1955,,0.371,-0.208,-28.7474,0.95732,659.0,6.0,,0.314,0.104,Robert Jones (Rob),Portman,Rob Portman
116,Senate,29389,24,0.0,OH,100,,,"BROWN, Sherrod",B000944,1952,,-0.426,-0.102,-136.79876,0.81203,657.0,59.0,,-0.374,-0.106,Sherrod,Brown,Sherrod Brown
116,Senate,15424,53,0.0,OK,200,,,"INHOFE, James Mountain",I000024,1934,,0.552,0.045,-46.16816,0.93133,649.0,27.0,,0.617,-0.005,James Mountain,Inhofe,Jim Inhofe
116,Senate,21166,53,0.0,OK,200,,,"LANKFORD, James",L000575,1968,,0.6,0.137,-32.4413,0.9526,668.0,13.0,,0.687,0.296,James,Lankford,James Lankford
116,Senate,14871,72,0.0,OR,100,,,"WYDEN, Ronald Lee",W000779,1949,,-0.33,-0.482,-124.39632,0.82774,658.0,67.0,,-0.376,-0.627,Ronald Lee,Wyden,Ron Wyden
116,Senate,40908,72,0.0,OR,100,,,"MERKLEY, Jeff",M001176,1956,,-0.445,-0.734,-76.21439,0.89141,663.0,26.0,,-0.409,-0.724,Jeff,Merkley,Jeff Merkley
116,Senate,29935,14,0.0,PA,200,,,"TOOMEY, Patrick Joseph",T000461,1961,,0.624,-0.378,-63.42411,0.90579,641.0,28.0,,0.707,-0.107,Patrick Joseph,Toomey,Pat Toomey
116,Senate,40703,14,0.0,PA,100,,,"CASEY, Robert (Bob), Jr.",C001070,1960,,-0.313,0.165,-100.28959,0.86059,668.0,50.0,,-0.339,0.197,Robert (Bob),Casey,Bob Casey
116,Senate,29142,5,0.0,RI,100,,,"REED, John F. (Jack)",R000122,1949,,-0.367,-0.173,-120.12749,0.83496,666.0,62.0,,-0.313,-0.076,John F. (Jack),Reed,Jack Reed
116,Senate,40704,5,0.0,RI,100,,,"WHITEHOUSE, Sheldon",W000802,1955,,-0.355,-0.086,-128.49006,0.81118,614.0,52.0,,-0.291,0.019,Sheldon,Whitehouse,Sheldon Whitehouse
116,Senate,21173,48,0.0,SC,200,,,"SCOTT, Tim",S001184,1965,,0.63,-0.001,-41.71667,0.93893,662.0,19.0,,0.557,0.093,Tim,Scott,Tim Scott
116,Senate,29566,48,0.0,SC,200,,,"GRAHAM, Lindsey O.",G000359,1955,,0.37,-0.276,-30.95109,0.95265,638.0,11.0,,0.325,-0.006,Lindsey O.,Graham,Lindsey Graham
116,Senate,29754,37,0.0,SD,200,,,"THUNE, John",T000250,1961,,0.429,0.223,-25.52286,0.9624,666.0,7.0,,0.394,0.28,John,Thune,John Thune
116,Senate,41505,37,0.0,SD,200,,,"ROUNDS, Marion Michael (Mike)",R000605,1954,,0.349,0.099,-47.42654,0.92161,581.0,19.0,,0.437,0.388,Marion Michael (Mike),Rounds,Mike Rounds
116,Senate,20351,54,0.0,TN,200,,,"BLACKBURN, Marsha",B001243,1952,,0.628,0.151,-43.61045,0.93568,656.0,19.0,,0.695,0.164,Marsha,Blackburn,Marsha Blackburn
116,Senate,40304,54,0.0,TN,200,,,"ALEXANDER, Lamar",A000360,1940,,0.324,-0.176,-28.71808,0.94821,540.0,9.0,,0.322,-0.086,Lamar,Alexander,Lamar Alexander
116,Senate,40305,49,0.0,TX,200,,,"CORNYN, John",C001056,1952,,0.471,-0.079,-38.14893,0.94392,661.0,16.0,,0.44,0.093,John,Cornyn,John Cornyn
116,Senate,41304,49,0.0,TX,200,,,"CRUZ, Rafael Edward (Ted)",C001098,1970,,0.79,-0.195,-50.71207,0.92266,630.0,25.0,,0.908,-0.418,Rafael Edward (Ted),Cruz,Ted Cruz
116,Senate,41110,67,0.0,UT,200,,,"LEE, Mike",L000577,1971,,0.891,-0.454,-118.712,0.83493,658.0,71.0,,0.91,-0.414,Mike,Lee,Mike Lee
116,Senate,41902,67,0.0,UT,200,,,"ROMNEY, Willard Mitt (Mitt)",R000615,1947,,0.288,0.309,-101.23792,0.85839,663.0,44.0,,0.39,0.705,Willard Mitt (Mitt),Romney,Mitt Romney
116,Senate,14307,6,0.0,VT,100,,,"LEAHY, Patrick Joseph",L000174,1940,,-0.36,-0.121,-117.4496,0.83399,647.0,67.0,,-0.279,-0.04,Patrick Joseph,Leahy,Patrick Leahy
116,Senate,29147,6,0.0,VT,328,,,"SANDERS, Bernard",S000033,1941,,-0.542,-0.404,-38.44981,0.87818,296.0,14.0,,-0.775,-0.467,Bernard,Sanders,Bernie Sanders
116,Senate,40909,40,0.0,VA,100,,,"WARNER, Mark",W000805,1954,,-0.206,-0.053,-76.04727,0.88975,651.0,27.0,,-0.222,-0.019,Mark,Warner,Mark Warner
116,Senate,41305,40,0.0,VA,100,,,"KAINE, Timothy Michael (Tim)",K000384,1958,,-0.245,-0.066,-85.25151,0.87778,654.0,33.0,,-0.255,0.005,Timothy Michael (Tim),Kaine,Tim Kaine
116,Senate,39310,73,0.0,WA,100,,,"CANTWELL, Maria E.",C000127,1958,,-0.305,-0.407,-107.68432,0.84946,660.0,44.0,,-0.36,-0.36,Maria E.,Cantwell,Maria Cantwell
116,Senate,49308,73,0.0,WA,100,,,"MURRAY, Patty",M001111,1950,,-0.352,-0.303,-87.19702,0.87074,630.0,37.0,,-0.4,-0.275,Patty,Murray,Patty Murray
116,Senate,20146,56,0.0,WV,200,,,"CAPITO, Shelley Moore",C001047,1953,,0.278,0.132,-24.25495,0.96229,631.0,6.0,,0.326,0.177,Shelley Moore,Capito,Shelley Moore Capito
116,Senate,40915,56,0.0,WV,100,,,"MANCHIN, Joe, III",M001183,1947,,-0.057,0.399,-70.44676,0.89803,655.0,19.0,,-0.052,0.388,Joe,Manchin,Joe Manchin
116,Senate,29940,25,0.0,WI,100,,,"BALDWIN, Tammy",B001230,1962,,-0.492,-0.133,-130.99853,0.82144,666.0,65.0,,-0.396,-0.001,Tammy,Baldwin,Tammy Baldwin
116,Senate,41111,25,0.0,WI,200,,,"JOHNSON, Ron",J000293,1955,,0.636,-0.14,-45.55103,0.93161,643.0,25.0,,0.61,0.017,Ron,Johnson,Ron Johnson
116,Senate,40707,68,0.0,WY,200,,,"BARRASSO, John A.",B001261,1952,,0.537,0.222,-30.75982,0.955,668.0,16.0,,0.602,0.323,John A.,Barrasso,John Barrasso
116,Senate,49706,68,0.0,WY,200,,,"ENZI, Michael B.",E000285,1944,2021.0,0.545,0.199,-42.601,0.93551,639.0,16.0,,0.587,0.414,Michael B.,Enzi,Mike Enzi
